"License Number","License Type","Name of Program","AddressLine1","AddressLine2","AddressLine3","City","State","Zip","County","Phone","License Status","License Holder","Capacity","Type Of License","Restrictions","Services","Licensing Authority","Initial Effective Date","Current Effective Date","Expiration Date","License Holder Lives Onsite","EmailAddress",
"1067668","Home and Community Based Services - Community Residential Setting","Companion Housing-Ewing","4222 Ewing Ave North"," "," ","Robbinsdale","MN","55422-2908","Hennepin","(763) 533-1428","Active","Companion Housing Program Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1067662; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","04/01/2024","03/31/2026","No ","",
"1067673","Home and Community Based Services - Community Residential Setting","Companion Housing: Park Road","1568 Park Road","","","Bloomington","MN","55425-0000","Hennepin","(952) 854-2436","Active","Companion Housing Program Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1067662; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","09/01/2024","08/31/2026","No ","",
"1115039","Home and Community Based Services","Goldenview Housing Services LLC","207 E LAKE ST STE 203","","","Minneapolis","MN","55408-2475","Hennepin","(206) 453-8543","Active","Goldenview Housing Services LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","06/13/2025","01/01/2026","12/31/2026","   ","",
"1073573","Home and Community Based Services","Griffin Housing Services, Inc.","117 CAPRI DR","","","Mankato","MN","56001-4118","Blue Earth","(507) 388-6434","Active","Griffin Support Services Inc","   ","Residential Supports and Services: Foster Care services or supported living services; Community residential services; Family residential services    ","None","Satellite License Number: 1088207 (Home and Community Based Services - Community Residential Setting), Griffin Support Services Inc; Satellite License Number: 1073574 (Home and Community Based Services - Community Residential Setting), Griffin Support Services Inc; Satellite License Number: 1073575 (Home and Community Based Services - Community Residential Setting), Griffin Support Services Inc; ","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","leslee.griffin@gmail.com",
"1108423","Home and Community Based Services","Hope Housing Services LLC","7900 INTERNATIONAL DR STE 300","","","Bloomington","MN","55425-2562","Hennepin","(952) 594-9441","Active","Hope Housing Services, LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","03/08/2021","01/01/2026","12/31/2026","   ","",
"1103712","Home and Community Based Services","Jorney of Hope Community Housing, LLC","761 CASE AVE","","","Saint Paul","MN","55106-3705","Ramsey","(612) 385-7899","Active","Journey of Hope Community Housing LLC","   ","Residential Supports and Services: Foster Care services or supported living services; Community residential services; Family residential services    ","None","","Minnesota Department of Human Services","03/11/2020","01/01/2026","12/31/2026","   ","",
"1104342","Child Foster Residence Setting","Journey of Hope Community Housing LLC","761 CASE AVE","","","Saint Paul","MN","55106-3705","Ramsey","(612) 385-7899","Active","Journey of Hope Community Housing LLC","5  ","","None","Specialized Setting Certifications: Sex Trafficked - Commercially Sexually Exploited or At Risk","Ramsey County Community Human Services Dept","03/24/2020","05/13/2025","02/28/2027","   ","",
"1120526","Child Foster Residence Setting","Journey of Hope Community Housing LLC","157 EMERSON AVE W","","","Saint Paul","MN","55118-2126","Dakota","(612) 385-7899","Active","Journey of Hope Community Housing LLC","3  ","","None","","Dakota County Community Services","10/15/2023","10/01/2024","09/30/2026","   ","",
"1122451","Home and Community Based Services","Mercy Housing LLC","7601 10TH AVE S","","","Richfield","MN","55423-4572","Hennepin","(612) 501-1331","Active","Mercy Housing LLC","   ","Residential Supports and Services: Foster Care services or supported living services; Community residential services    ","None","","Minnesota Department of Human Services","02/03/2025","01/01/2026","12/31/2026","   ","",
"1128234","Home and Community Based Services - Community Residential Setting","Mercy Housing LLC","7601 10TH AVE S","","","Richfield","MN","55423-4572","Hennepin","(612) 501-1331","Active","Mercy Housing LLC","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1122451; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2025","07/01/2025","06/30/2026","No ","",
"1083530","Home and Community Based Services","Nest Steps Transitional Nursing Housing RE-Entry LLC","14 7th Ave N","","","Saint Cloud","MN","56303     ","Stearns","(320) 980-1999","Closed as of 07/11/2025","Next Steps Transational Nursing Housing RE- Entry LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individualized home supports  Intervention Support Services: Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","10/20/2016","01/01/2025","12/31/2025","   ","",
"1112531","Home and Community Based Services","Prosperity Housing Services LLC","1821 UNIVERSITY AVE W STE 164","","","Saint Paul","MN","55104-2803","Ramsey","(651) 350-7118","Active","Prosperity Housing Services LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","09/23/2022","01/01/2025","12/31/2025","   ","",
"1099753","Home and Community Based Services - Community Residential Setting","Stable Housing Solutions Armstrong House","16820 ANDRIE ST NW","","","Ramsey","MN","55303-5307","Anoka","(763) 710-7386","Active","Stable Housing Solutions of MN LLC","1  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1087196; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Anoka County Human Services","04/26/2019","04/01/2024","03/31/2026","No ","",
"1108259","Home and Community Based Services - Community Residential Setting","Stable Housing Solutions Aztec House","17117 AZTEC ST NW","","","Andover","MN","55304-1830","Anoka","(612) 434-4819","Active","Stable Housing Solutions of MN LLC","3  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1087196; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Anoka County Human Services","02/01/2021","02/01/2025","01/31/2027","No ","",
"1087196","Home and Community Based Services","Stable Housing Solutions of MN LLC","6575 141ST AVE NW STE 100","","","Ramsey","MN","55303-5751","Anoka","(612) 605-0608","Active","Stable Housing Solutions of MN LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Positive supports; Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training  Residential Supports and Services: Foster Care services or supported living services; Community residential services; Family residential services  Day Services: Prevocational  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","Satellite License Number: 1092311 (Home and Community Based Services - Community Residential Setting), Stable Housing Solutions of MN LLC; Satellite License Number: 1099753 (Home and Community Based Services - Community Residential Setting), Stable Housing Solutions Armstrong House; Satellite License Number: 1108259 (Home and Community Based Services - Community Residential Setting), Stable Housing Solutions Aztec House; ","Minnesota Department of Human Services","06/22/2017","01/01/2026","12/31/2026","   ","wendy@stablehousingmn.com",
"1092311","Home and Community Based Services - Community Residential Setting","Stable Housing Solutions of MN LLC","7309 112TH AVE N","","","Champlin","MN","55316-3311","Hennepin","(763) 703-5952","Active","Stable Housing Solutions of MN LLC","1  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1087196; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","01/08/2018","01/01/2025","12/31/2026","No ","",
